"id_contrato","estado_contrato","fecha_de_firma","fecha_de_inicio_del_contrato","fecha_de_fin_del_contrato","tipo_de_contrato","modalidad_de_contratacion","duraci_n_del_contrato","dias_adicionados","valor_del_contrato","valor_pagado","valor_pendiente_de_pago","es_pyme","es_grupo","g_nero_representante_legal"
"CO1.PCCNTR.1395443","Cerrado","2020-03-03T00:00:00.000","2020-02-19T00:00:00.000","2020-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","7.7487686E7","7.5810464E7","1677222.0","No","No","No Definido"
"CO1.PCCNTR.1363377","Cerrado","2020-02-18T00:00:00.000","2020-02-07T00:00:00.000","2020-12-31T00:00:00.000","Otro","Contratación directa","Dia(s)","0","5.114422983E9","0.0","5.114422983E9","No","No","No Definido"
"CO1.PCCNTR.4632060","Cerrado","2023-02-19T00:00:00.000","2023-02-19T00:00:00.000","2023-06-15T00:00:00.000","Prestación de servicios","Contratación directa","4 Mes(es)","0","6.3660492E7","6.2599483E7","1061009.0","No","No","Mujer"
"CO1.PCCNTR.110605","Cerrado","2017-02-15T00:00:00.000","2017-02-10T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","8000000.0","0.0","8000000.0","No","No","No Definido"
"CO1.PCCNTR.9032025","En ejecución","2026-01-25T00:00:00.000","2026-01-27T00:00:00.000","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","342 Dia(s)","0","1.336291561E9","1.336291561E9","0.0","No","No","Hombre"
"CO1.PCCNTR.5612762","Cerrado","2023-12-11T00:00:00.000","2023-12-11T00:00:00.000","2024-06-30T00:00:00.000","Prestación de servicios","Contratación directa","213 Dia(s)","0","2.9407652E7","2.7781422E7","1626230.0","No","No","No Definido"
"CO1.PCCNTR.7946952","En ejecución","2025-06-06T00:00:00.000","2025-06-10T00:00:00.000","2026-08-31T00:00:00.000","Prestación de servicios","Contratación directa","451 Dia(s)","0","1.15467625E8","9.8199029E7","1.7268596E7","No","No","Hombre"
"CO1.PCCNTR.1948063","Cerrado","2020-11-05T00:00:00.000","2020-11-05T00:00:00.000","2021-09-30T00:00:00.000","Prestación de servicios","Contratación directa","339 Dia(s)","0","5.8828531E7","5.8150587E7","677944.0","No","No","No Definido"
"CO1.PCCNTR.3151615","Cerrado","2021-12-31T00:00:00.000","2021-12-31T00:00:00.000","2022-11-06T00:00:00.000","Prestación de servicios","Contratación directa","207 Dia(s)","0","8.080168E7","8.0027223E7","774457.0","No","No","No Definido"
"CO1.PCCNTR.5653544","Cerrado","2023-12-18T00:00:00.000","2023-12-20T00:00:00.000","2024-12-20T00:00:00.000","Prestación de servicios","Selección abreviada subasta inversa","1 Año(s)","0","8.2530784E8","8.2530784E8","0.0","No","No","Mujer"
"CO1.PCCNTR.5229666","Cerrado","2023-07-27T00:00:00.000","2023-07-27T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","166 Dia(s)","0","5.740891E7","5.3649993E7","3758917.0","No","No","Hombre"
"CO1.PCCNTR.307043","Cerrado","2018-01-23T00:00:00.000","2018-01-19T00:00:00.000","2019-03-29T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","6.9539633E7","6.9069633E7","470000.0","No","No","Hombre"
"CO1.PCCNTR.2437821","Cerrado","2021-05-03T00:00:00.000","2021-05-03T00:00:00.000","2021-12-15T00:00:00.000","Prestación de servicios","Contratación directa","229 Dia(s)","0","6.8501785E7","6.6300924E7","2200861.0","No","No","No Definido"
"CO1.PCCNTR.8726150","Modificado","2025-12-23T00:00:00.000","2025-12-29T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","310 Dia(s)","92","1.0496E8","6.112E7","4.384E7","No","No","No Definido"
"CO1.PCCNTR.9144277","En ejecución","2026-01-26T00:00:00.000","2026-01-28T00:00:00.000","2026-12-28T00:00:00.000","Prestación de servicios","Contratación directa","330 Dia(s)","0","4.88433E7","1.820523E7","3.063807E7","No","No","Mujer"
"CO1.PCCNTR.8709613","Modificado","2025-12-19T00:00:00.000","2025-12-24T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","311 Dia(s)","91","8.3798E7","4.9770933E7","3.4027067E7","No","No","No Definido"
"CO1.PCCNTR.6249830","Cerrado","2024-04-24T00:00:00.000","2024-04-26T00:00:00.000","2024-12-25T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","7.8352E7","7.8352E7","0.0","No","No","No Definido"
"CO1.PCCNTR.3419484","Cerrado","2022-02-02T00:00:00.000","2022-02-02T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","248 Dia(s)","0","1.3314295E8","9.102522E7","4.211773E7","No","No","No Definido"
"CO1.PCCNTR.5661030","Cancelado","","","2024-07-31T00:00:00.000","Prestación de servicios","Contratación directa","239 Dia(s)","0","0.0","0.0","0.0","No","No","No Definido"
"CO1.PCCNTR.8642529","Modificado","2025-12-01T00:00:00.000","2025-12-09T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","326 Dia(s)","92","6.64576E7","3.77124E7","2.87452E7","No","No","No Definido"
"CO1.PCCNTR.3906551","Cerrado","2022-08-18T00:00:00.000","2022-08-18T00:00:00.000","2023-08-17T00:00:00.000","Seguros","Mínima cuantía","1 Año(s)","0","5.1908354E7","5.1908353E7","0.0","No","No","Hombre"
"CO1.PCCNTR.4253134","Modificado","2022-12-01T00:00:00.000","2022-12-01T00:00:00.000","2026-11-30T00:00:00.000","Otro","Contratación directa","1467 Dia(s)","122","1.719054471E9","1.081700792E9","6.37353679E8","No","No","No Definido"
"CO1.PCCNTR.3746288","Cerrado","2022-06-23T00:00:00.000","2022-06-23T00:00:00.000","2023-06-30T00:00:00.000","Prestación de servicios","Selección abreviada subasta inversa","1 Año(s)","0","2.418025E8","2.41802499E8","0.0","Si","No","Hombre"
"CO1.PCCNTR.914220","Cerrado","2019-05-03T00:00:00.000","2019-04-05T00:00:00.000","2020-06-30T00:00:00.000","Prestación de servicios","Selección abreviada subasta inversa","Dia(s)","0","4.9570394E7","2.957708E7","1.9993314E7","No","No","Mujer"
"CO1.PCCNTR.645803","Cerrado","2019-01-18T00:00:00.000","2018-12-29T00:00:00.000","2019-12-31T00:00:00.000","Prestación de servicios","Mínima cuantía","Dia(s)","0","1.7473419E7","1.665825E7","815169.0","Si","No","Hombre"
"CO1.PCCNTR.7157807","Cerrado","2024-12-19T00:00:00.000","2024-12-24T00:00:00.000","2025-06-30T00:00:00.000","Prestación de servicios","Contratación directa","191 Dia(s)","0","2.03775E7","1.95415E7","836000.0","No","No","Hombre"
"CO1.PCCNTR.5011033","Cerrado","2023-05-30T00:00:00.000","2023-05-30T00:00:00.000","2024-03-31T00:00:00.000","Prestación de servicios","Contratación directa","219 Dia(s)","0","1.67204285E8","1.66657866E8","546419.0","No","No","Mujer"
"CO1.PCCNTR.7967891","Modificado","2025-06-20T00:00:00.000","2025-07-08T00:00:00.000","2026-11-30T00:00:00.000","Prestación de servicios","Mínima cuantía","510 Dia(s)","152","6.1715474E7","4.1024436E7","2.0691038E7","Si","No","Hombre"
"CO1.PCCNTR.7571984","En ejecución","2025-02-28T00:00:00.000","2025-03-05T00:00:00.000","2025-12-04T00:00:00.000","Prestación de servicios","Contratación directa","9 Mes(es)","0","5.4E7","4.12E7","1.28E7","No","No","No Definido"
"CO1.PCCNTR.3020243","Cerrado","2021-11-19T00:00:00.000","2021-11-19T00:00:00.000","2022-11-30T00:00:00.000","Prestación de servicios","Contratación directa","263 Dia(s)","0","4.6660465E7","4.6056055E7","604410.0","No","No","Mujer"
"CO1.PCCNTR.5198783","Borrador","","","2026-05-30T00:00:00.000","Prestación de servicios","Selección abreviada subasta inversa","35 Mes(es)","0","1.40729562864E9","0.0","1.407295628E9","No","No","Hombre"
"CO1.PCCNTR.948711","Cerrado","2019-10-04T00:00:00.000","2019-05-13T00:00:00.000","2020-06-30T00:00:00.000","Prestación de servicios","Mínima cuantía","No definido","213","4.233344E7","3017286.0","3.9316154E7","Si","No","No Definido"
"CO1.PCCNTR.1004035","Modificado","2019-09-17T00:00:00.000","2019-09-01T00:00:00.000","2023-11-30T00:00:00.000","Prestación de servicios","Licitación pública","Dia(s)","153","2.5497931491E10","2.5497931491E10","0.0","No","Si","Mujer"
"CO1.PCCNTR.1917605","Modificado","2020-11-13T00:00:00.000","2020-11-13T00:00:00.000","2020-12-28T00:00:00.000","Compraventa","Selección abreviada subasta inversa","45 Dia(s)","13","2.34E8","2.34E8","0.0","Si","No","Hombre"
"CO1.PCCNTR.5271154","Cerrado","2023-08-11T00:00:00.000","2023-08-11T00:00:00.000","2024-03-13T00:00:00.000","Prestación de servicios","Contratación directa","157 Dia(s)","0","7.0933334E7","6.9666666E7","1266667.0","No","No","No Definido"
"CO1.PCCNTR.964629","Cerrado","2019-06-07T00:00:00.000","2019-04-29T00:00:00.000","2020-04-29T00:00:00.000","Seguros","Licitación pública","Dia(s)","0","1.549614695E9","1.549614695E9","0.0","No","No","Mujer"
"CO1.PCCNTR.123718","Cerrado","2017-04-03T00:00:00.000","2017-03-13T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","1.65135016E8","1.65135016E8","0.0","No","No","No Definido"
"CO1.PCCNTR.5220444","Modificado","2023-08-02T00:00:00.000","2023-08-16T00:00:00.000","2024-09-30T00:00:00.000","Prestación de servicios","Selección Abreviada de Menor Cuantía","411 Dia(s)","61","6.48505228E8","3.15878333E8","3.32626894E8","Si","No","Mujer"
"CO1.PCCNTR.3157015","Cerrado","2021-12-31T00:00:00.000","2021-12-31T00:00:00.000","2022-10-31T00:00:00.000","Prestación de servicios","Contratación directa","258 Dia(s)","0","4.1066667E7","4.0133333E7","933334.0","No","No","Hombre"
"CO1.PCCNTR.1132307","Cerrado","2019-11-13T00:00:00.000","2019-10-01T00:00:00.000","2023-07-31T00:00:00.000","Prestación de servicios","Selección abreviada subasta inversa","Dia(s)","0","6.67456398991E9","6.327409295E9","3.47154694E8","No","Si","No Definido"
"CO1.PCCNTR.1698797","Cerrado","2020-08-12T00:00:00.000","2020-08-13T00:00:00.000","2021-06-30T00:00:00.000","Prestación de servicios","Contratación directa","351 Dia(s)","0","6.5672428E7","6.4575755E7","1096673.0","No","No","No Definido"
"CO1.PCCNTR.2526751","Cerrado","2021-05-27T00:00:00.000","2021-05-27T00:00:00.000","2022-08-31T00:00:00.000","Prestación de servicios","Contratación directa","345 Dia(s)","0","8.3095507E7","8.2222654E7","872853.0","No","No","Hombre"
"CO1.PCCNTR.1363457","Cerrado","2020-03-03T00:00:00.000","2020-02-10T00:00:00.000","2020-12-31T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","5.8886629E7","5.7626058E7","1260571.0","No","No","No Definido"
"CO1.PCCNTR.324839","Cerrado","2018-02-02T00:00:00.000","2018-01-24T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","2.8232512E7","2.7496011E7","736501.0","No","No","No Definido"
"CO1.PCCNTR.2018116","Cerrado","2020-12-02T00:00:00.000","2020-12-02T00:00:00.000","2021-04-30T00:00:00.000","Prestación de servicios","Contratación directa","342 Dia(s)","0","5.8010071E7","5.6929138E7","1080933.0","No","No","No Definido"
"CO1.PCCNTR.7485449","En ejecución","2025-02-17T00:00:00.000","2025-02-20T00:00:00.000","2025-11-19T00:00:00.000","Prestación de servicios","Contratación directa","9 Mes(es)","0","1.14444E8","1.13596267E8","847733.0","No","No","Hombre"
"CO1.PCCNTR.515711","Cerrado","2018-09-03T00:00:00.000","2018-08-08T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","3.7590535E7","3.583631E7","1754225.0","No","No","No Definido"
"CO1.PCCNTR.230151","Cerrado","2017-11-27T00:00:00.000","2017-11-03T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Mínima cuantía","No definido","0","5.1734338E7","5.1734338E7","0.0","No","No","Hombre"
"CO1.PCCNTR.6974596","Modificado","2024-10-31T00:00:00.000","2024-11-01T00:00:00.000","2025-10-31T00:00:00.000","Prestación de servicios","Contratación directa","1 Año(s)","0","1.69017444E8","1.69017444E8","0.0","Si","No","Mujer"
"CO1.PCCNTR.4331789","Cerrado","2022-12-28T00:00:00.000","2022-12-28T00:00:00.000","2023-08-31T00:00:00.000","Prestación de servicios","Contratación directa","254 Dia(s)","0","2.2050139E7","1.5132448E7","6917691.0","No","No","Mujer"
"CO1.PCCNTR.132011","Cerrado","2017-04-24T00:00:00.000","2017-04-17T00:00:00.000","2017-12-31T00:00:00.000","Suministros","Contratación Directa (con ofertas)","No definido","0","2.7210025E7","2.7210025E7","0.0","Si","No","Mujer"
"CO1.PCCNTR.657463","Cerrado","2018-12-05T00:00:00.000","2018-11-21T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","1.05E7","9333333.0","1166667.0","No","No","No Definido"
"CO1.PCCNTR.2207272","Cerrado","2021-02-11T00:00:00.000","2021-02-11T00:00:00.000","2021-10-31T00:00:00.000","Prestación de servicios","Contratación directa","333 Dia(s)","0","8.2629066E7","8.1422802E7","1206264.0","No","No","Hombre"
"CO1.PCCNTR.4236648","Cerrado","2022-11-25T00:00:00.000","2022-11-25T00:00:00.000","2023-08-31T00:00:00.000","Prestación de servicios","Contratación directa","286 Dia(s)","0","5.169988E7","5.1170891E7","528989.0","No","No","No Definido"
"CO1.PCCNTR.3936508","Cerrado","2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","2022-09-15T00:00:00.000","Prestación de servicios","Contratación directa","27 Dia(s)","0","1.3033333E7","1.035E7","2683333.0","No","No","Hombre"
"CO1.PCCNTR.4231840","Cerrado","2022-11-25T00:00:00.000","2022-11-25T00:00:00.000","2023-08-31T00:00:00.000","Prestación de servicios","Contratación directa","287 Dia(s)","0","5.545827E7","5.5070449E7","387821.0","No","No","Mujer"
"CO1.PCCNTR.3011682","Cerrado","2021-12-24T00:00:00.000","2021-12-31T00:00:00.000","2023-12-26T00:00:00.000","Negocio fiduciario","Licitación pública","725 Dia(s)","11","8.70178667E8","8.70178666E8","0.0","No","No","Mujer"
"CO1.PCCNTR.4357251","Cerrado","2023-01-16T00:00:00.000","2023-01-16T00:00:00.000","2023-08-31T00:00:00.000","Prestación de servicios","Contratación directa","246 Dia(s)","0","5.1209165E7","5.0791131E7","418034.0","No","No","No Definido"
"CO1.PCCNTR.8593486","En ejecución","2025-11-20T00:00:00.000","2025-12-01T00:00:00.000","2026-07-31T00:00:00.000","Prestación de servicios","Contratación directa","255 Dia(s)","0","8.6321554E7","7.067073E7","1.5650824E7","No","No","Hombre"
"CO1.PCCNTR.2452334","Cerrado","2021-05-14T00:00:00.000","2021-05-14T00:00:00.000","2022-09-22T00:00:00.000","Prestación de servicios","Contratación directa","345 Dia(s)","0","1.09618268E8","1.0859007E8","1028198.0","No","No","Mujer"
"CO1.PCCNTR.8557335","Modificado","2025-11-12T00:00:00.000","2025-11-19T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","346 Dia(s)","91","1.045444E8","5.606615E7","4.847825E7","No","No","Mujer"
"CO1.PCCNTR.6136581","Cerrado","2024-03-22T00:00:00.000","2024-04-02T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","269 Dia(s)","40","6.49366E7","6.49366E7","0.0","No","No","Hombre"
"CO1.PCCNTR.1440822","Cerrado","2020-04-20T00:00:00.000","2020-03-10T00:00:00.000","2020-11-30T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","1.0140679E8","9.8114353E7","3292437.0","No","No","Hombre"
"CO1.PCCNTR.813711","Cerrado","2019-04-16T00:00:00.000","2019-02-05T00:00:00.000","2019-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","4.6172977E7","4.4084849E7","2088128.0","No","No","No Definido"
"CO1.PCCNTR.4753861","Cerrado","2023-03-13T00:00:00.000","2023-03-13T00:00:00.000","2023-09-09T00:00:00.000","Prestación de servicios","Contratación directa","4 Mes(es)","0","1.854E7","1.854E7","0.0","No","No","Mujer"
"CO1.PCCNTR.7640836","En ejecución","2025-03-14T00:00:00.000","2025-03-20T00:00:00.000","2025-10-31T00:00:00.000","Prestación de servicios","Contratación directa","228 Dia(s)","0","1.10683333E8","1.06816667E8","3866666.0","No","No","Mujer"
"CO1.PCCNTR.8559052","Modificado","2025-11-12T00:00:00.000","2025-11-19T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","346 Dia(s)","91","1.045444E8","5.606615E7","4.847825E7","No","No","No Definido"
"CO1.PCCNTR.7605424","En ejecución","2025-03-07T00:00:00.000","2025-03-13T00:00:00.000","2025-11-12T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","8.2424E7","8.2424E7","0.0","No","No","No Definido"
"CO1.PCCNTR.246253","Cerrado","2017-12-13T00:00:00.000","2017-12-06T00:00:00.000","2018-07-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","6.6234136E7","6.4578283E7","1655853.0","No","No","No Definido"
"CO1.PCCNTR.1981445","Cerrado","2020-12-14T00:00:00.000","2020-12-14T00:00:00.000","2021-10-31T00:00:00.000","Prestación de servicios","Contratación directa","355 Dia(s)","0","2.39056672E8","2.02081232E8","3.6975439E7","No","No","Hombre"
"CO1.PCCNTR.7365651","Modificado","2025-01-30T00:00:00.000","2025-02-04T00:00:00.000","2025-11-03T00:00:00.000","Prestación de servicios","Contratación directa","9 Mes(es)","0","3.9006E7","3.8717067E7","288933.0","No","No","Hombre"
"CO1.PCCNTR.7138242","En ejecución","2024-12-18T00:00:00.000","2024-12-30T00:00:00.000","2026-06-30T00:00:00.000","Prestación de servicios","Mínima cuantía","560 Dia(s)","0","9.2338233E7","1.3791036E7","7.8547197E7","Si","No","Hombre"
"CO1.PCCNTR.866265","Cerrado","2019-04-03T00:00:00.000","2019-02-26T00:00:00.000","2019-10-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","2.46E7","2.43E7","300000.0","No","No","No Definido"
"CO1.PCCNTR.298414","Cerrado","2018-01-28T00:00:00.000","2018-01-16T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","9.8352172E7","9.7783662E7","568509.0","No","No","Hombre"
"CO1.PCCNTR.6434465","Cerrado","2024-06-19T00:00:00.000","2024-06-27T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","191 Dia(s)","0","2.5428467E7","2.4496533E7","931934.0","No","No","Hombre"
"CO1.PCCNTR.508313","Cerrado","2018-08-09T00:00:00.000","2018-08-02T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","1.1066E7","1.0237334E7","828666.0","No","No","No Definido"
"CO1.PCCNTR.661024","Cerrado","2018-12-17T00:00:00.000","2018-11-22T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","5967563.0","4351348.0","1616215.0","No","No","No Definido"
"CO1.PCCNTR.8675969","Modificado","2025-12-11T00:00:00.000","2025-12-16T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","319 Dia(s)","91","8.8622733E7","5.18024E7","3.6820333E7","No","No","No Definido"
"CO1.PCCNTR.116403","Cerrado","2017-03-06T00:00:00.000","2017-02-23T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","9.5680341E7","7.2871096E7","2.2809245E7","No","No","No Definido"
"CO1.PCCNTR.804353","Cerrado","2019-02-26T00:00:00.000","2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","7.8561151E7","7.5604304E7","2956847.0","No","No","No Definido"
"CO1.PCCNTR.7713574","cedido","2025-04-01T00:00:00.000","2025-04-07T00:00:00.000","2025-12-06T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","3.4672E7","3.4672E7","0.0","No","No","Hombre"
"CO1.PCCNTR.145703","Cerrado","2017-07-25T00:00:00.000","2017-05-09T00:00:00.000","2018-10-12T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","2.34757761E8","2.34757761E8","0.0","No","No","Mujer"
"CO1.PCCNTR.234539","Cerrado","2017-12-15T00:00:00.000","2017-11-22T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","7692246.0","5564603.0","2127643.0","No","No","Mujer"
"CO1.PCCNTR.83802","Cerrado","2016-11-30T00:00:00.000","2016-11-15T00:00:00.000","2017-10-23T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","9.357422E7","0.0","9.357422E7","No","No","No Definido"
"CO1.PCCNTR.6342856","Cerrado","2024-05-21T00:00:00.000","2024-05-23T00:00:00.000","2025-02-28T00:00:00.000","Prestación de servicios","Contratación directa","275 Dia(s)","0","8.55E7","6.8763025E7","1.6736974E7","No","No","Mujer"
"CO1.PCCNTR.1367839","Cerrado","2020-03-03T00:00:00.000","2020-02-10T00:00:00.000","2020-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","9.8310494E7","9.65011E7","1809394.0","No","No","No Definido"
"CO1.PCCNTR.451382","Cerrado","2018-07-12T00:00:00.000","2018-06-19T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","4.521474E7","4.4511921E7","702819.0","No","No","Hombre"
"CO1.PCCNTR.3659301","Cerrado","2022-04-26T00:00:00.000","2022-04-28T00:00:00.000","2022-10-31T00:00:00.000","Prestación de servicios","Mínima cuantía","6 Mes(es)","0","2.6263649E7","7313814.0","1.8949834E7","Si","No","Mujer"
"CO1.PCCNTR.584529","Cerrado","2018-10-19T00:00:00.000","2018-09-27T00:00:00.000","2019-07-17T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","4.8212964E7","4.7883865E7","329099.0","No","No","No Definido"
"CO1.PCCNTR.5986748","Cerrado","2024-02-22T00:00:00.000","2024-02-29T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","302 Dia(s)","0","4.1474667E7","4.1337333E7","137334.0","No","No","Mujer"
"CO1.PCCNTR.130503","Cerrado","2017-04-10T00:00:00.000","2017-03-29T00:00:00.000","2018-07-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","1.17759346E8","1.17272737E8","486609.0","No","No","No Definido"
"CO1.PCCNTR.139406","Cerrado","2017-05-02T00:00:00.000","2017-04-19T00:00:00.000","2018-09-14T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","7.8666974E7","7.7426146E7","1240828.0","No","No","Mujer"
"CO1.PCCNTR.5426887","Cerrado","2023-10-04T00:00:00.000","2023-10-04T00:00:00.000","2024-02-18T00:00:00.000","Prestación de servicios","Contratación directa","90 Dia(s)","0","2.1281736E7","2.0099417E7","1182319.0","No","No","Mujer"
"CO1.PCCNTR.125010","Cerrado","2017-04-03T00:00:00.000","2017-03-15T00:00:00.000","2018-02-28T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","5.9595672E7","4.5583091E7","1.401258E7","No","No","No Definido"
"CO1.PCCNTR.1445228","Cerrado","2020-04-08T00:00:00.000","2020-03-12T00:00:00.000","2021-02-28T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","1.47579937E8","1.45085628E8","2494308.0","No","No","No Definido"
"CO1.PCCNTR.8731611","Modificado","2025-12-24T00:00:00.000","2025-12-29T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","302 Dia(s)","92","7.5864058E7","4.570989E7","3.0154168E7","No","No","No Definido"
"CO1.PCCNTR.4120487","Cerrado","2022-10-28T00:00:00.000","2022-10-28T00:00:00.000","2022-12-15T00:00:00.000","Prestación de servicios","Contratación directa","64 Dia(s)","0","1.318234E7","1.2227098E7","955242.0","No","No","No Definido"
"CO1.PCCNTR.8549011","Modificado","2025-11-10T00:00:00.000","2025-11-25T00:00:00.000","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","398 Dia(s)","152","2.37754667E8","1.29214493E8","1.08540174E8","No","No","No Definido"
"CO1.PCCNTR.7464750","En ejecución","2025-02-13T00:00:00.000","2025-02-17T00:00:00.000","2025-11-16T00:00:00.000","Prestación de servicios","Contratación directa","9 Mes(es)","0","3.9006E7","3.8717067E7","288933.0","No","No","Mujer"
"CO1.PCCNTR.8539603","Borrador","","","2026-07-31T00:00:00.000","Prestación de servicios","Contratación directa","266 Dia(s)","0","5.267875E7","0.0","5.267875E7","No","No","No Definido"
"CO1.PCCNTR.262931","Cerrado","2018-01-11T00:00:00.000","2017-12-29T00:00:00.000","2018-12-28T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","6024970.0","0.0","6024970.0","Si","No","Hombre"
"CO1.PCCNTR.4201283","Cerrado","2022-11-25T00:00:00.000","2022-11-25T00:00:00.000","2023-08-31T00:00:00.000","Prestación de servicios","Contratación directa","295 Dia(s)","0","1.48526E8","1.44565307E8","3960693.0","No","No","No Definido"
"CO1.PCCNTR.85607","Cerrado","2017-01-17T00:00:00.000","2016-11-24T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","8.3587185E7","0.0","8.3587185E7","No","No","Mujer"
"CO1.PCCNTR.2348214","Cerrado","2021-03-23T00:00:00.000","2021-03-23T00:00:00.000","2021-07-10T00:00:00.000","Prestación de servicios","Contratación directa","120 Dia(s)","0","8.568E7","5.6406E7","2.9274E7","No","No","No Definido"
"CO1.PCCNTR.7326143","En ejecución","2025-01-27T00:00:00.000","2025-01-30T00:00:00.000","2025-10-29T00:00:00.000","Prestación de servicios","Contratación directa","9 Mes(es)","0","6.2712E7","6.2712E7","0.0","No","No","Mujer"
"CO1.PCCNTR.519970","Cerrado","2018-08-17T00:00:00.000","2018-08-10T00:00:00.000","2019-03-14T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","6.2419871E7","6.0460503E7","1959368.0","No","No","Hombre"
"CO1.PCCNTR.7207614","Cerrado","2025-01-09T00:00:00.000","2025-01-10T00:00:00.000","2025-10-09T00:00:00.000","Prestación de servicios","Contratación directa","270 Dia(s)","0","1.04484114E8","1.04484114E8","0.0","No","No","No Definido"
"CO1.PCCNTR.3754334","Cerrado","2022-07-14T00:00:00.000","2022-07-14T00:00:00.000","2022-12-15T00:00:00.000","Compraventa","Selección abreviada subasta inversa","161 Dia(s)","0","1.499868187E9","1.499868187E9","0.0","No","Si","No Definido"
"CO1.PCCNTR.3067015","Cerrado","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2022-12-15T00:00:00.000","Prestación de servicios","Contratación directa","249 Dia(s)","0","5.1307376E7","5.0384107E7","923269.0","No","No","Mujer"
"CO1.PCCNTR.814412","Cerrado","2019-03-28T00:00:00.000","2019-02-05T00:00:00.000","2019-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","1.41558204E8","6.9499962E7","7.2058242E7","No","No","Mujer"
